Open_Time,Open,High,Low,Close,Volume,Close_Time,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume,Ignore
2022-01-01 00:00:00,2.09568,2.14208,2.09568,2.14208,180265.0,2022-01-01 00:59:59.999000064,382721.79123,1263,101506.0,215648.17328,0
2022-01-01 01:00:00,2.13846,2.14912,2.12983,2.13,130628.0,2022-01-01 01:59:59.999000064,279548.93354,851,67242.0,143871.47252,0
2022-01-01 02:00:00,2.13001,2.13851,2.118,2.12411,149623.0,2022-01-01 02:59:59.999000064,318514.98915,861,61986.0,132052.8401,0
2022-01-01 03:00:00,2.12451,2.12964,2.12092,2.12092,96932.0,2022-01-01 03:59:59.999000064,205990.77549,617,37935.0,80654.78285,0
2022-01-01 04:00:00,2.12092,2.12369,2.10572,2.1121,64518.0,2022-01-01 04:59:59.999000064,136230.05281,590,24408.0,51554.05888,0
2022-01-01 05:00:00,2.1121,2.15213,2.04255,2.04959,1420659.0,2022-01-01 05:59:59.999000064,2953636.72049,4218,866390.0,1800290.76707,0
2022-01-01 06:00:00,2.04974,2.08082,2.01,2.07329,1112118.0,2022-01-01 06:59:59.999000064,2286030.87895,4307,607679.0,1253122.26993,0
2022-01-01 07:00:00,2.0733,2.07879,2.06893,2.07502,218072.0,2022-01-01 07:59:59.999000064,452424.9935,943,107433.0,222964.45061,0
2022-01-01 08:00:00,2.07502,2.077,2.068,2.077,192171.0,2022-01-01 08:59:59.999000064,398325.3413,964,95816.0,198708.6036,0
2022-01-01 09:00:00,2.077,2.08803,2.069,2.07928,167133.0,2022-01-01 09:59:59.999000064,347405.04033,1324,84365.0,175391.17625,0
2022-01-01 10:00:00,2.07928,2.08379,2.045,2.04817,318290.0,2022-01-01 10:59:59.999000064,655425.88866,1642,147800.0,304324.68019,0
2022-01-01 11:00:00,2.048,2.05636,2.04231,2.05005,233000.0,2022-01-01 11:59:59.999000064,477520.64953,1196,109660.0,224769.46939,0
2022-01-01 12:00:00,2.0468,2.11,2.04492,2.07954,427634.0,2022-01-01 12:59:59.999000064,890191.3373,2437,226865.0,472198.3503,0
2022-01-01 13:00:00,2.07958,2.10389,2.07814,2.08603,279284.0,2022-01-01 13:59:59.999000064,583191.12515,1465,123647.0,258332.16502,0
2022-01-01 14:00:00,2.08608,2.1025,2.082,2.09218,188714.0,2022-01-01 14:59:59.999000064,395127.15839,963,80405.0,168254.55771,0
2022-01-01 15:00:00,2.09482,2.10257,2.084,2.09185,205887.0,2022-01-01 15:59:59.999000064,430632.01591,1155,103845.0,217282.22879,0
2022-01-01 16:00:00,2.09191,2.1387,2.09191,2.102,317778.0,2022-01-01 16:59:59.999000064,671513.74753,1841,162350.0,342780.25379,0
2022-01-01 17:00:00,2.10386,2.12,2.09565,2.116,205839.0,2022-01-01 17:59:59.999000064,434180.19263,1170,116695.0,246231.16499,0
2022-01-01 18:00:00,2.11467,2.12709,2.0937,2.11909,302732.0,2022-01-01 18:59:59.999000064,640959.09145,1505,135588.0,287220.17618,0
2022-01-01 19:00:00,2.11831,2.12087,2.1036,2.10927,115414.0,2022-01-01 19:59:59.999000064,243685.02322,778,44365.0,93682.43728,0
2022-01-01 20:00:00,2.10928,2.12831,2.10928,2.11718,160776.0,2022-01-01 20:59:59.999000064,340598.79203,920,78987.0,167359.89136,0
2022-01-01 21:00:00,2.11718,2.12983,2.11212,2.11637,160706.0,2022-01-01 21:59:59.999000064,340758.07694,871,80236.0,170227.80122,0
2022-01-01 22:00:00,2.1157,2.12167,2.10561,2.10645,117563.0,2022-01-01 22:59:59.999000064,248417.97303,736,47843.0,101156.77127,0
2022-01-01 23:00:00,2.10907,2.11059,2.08679,2.09329,209911.0,2022-01-01 23:59:59.999000064,440009.38754,1193,82617.0,173222.58822,0
2022-01-02 00:00:00,2.09652,2.12423,2.087,2.1147,316656.0,2022-01-02 00:59:59.999000064,665564.7209,1444,181152.0,380871.52276,0
2022-01-02 01:00:00,2.1147,2.11897,2.10257,2.11562,158934.0,2022-01-02 01:59:59.999000064,335534.21366,738,88841.0,187618.93022,0
2022-01-02 02:00:00,2.11562,2.15,2.11216,2.14886,251827.0,2022-01-02 02:59:59.999000064,537539.37601,1326,135011.0,288192.79696,0
2022-01-02 03:00:00,2.14916,2.15,2.12835,2.13471,176473.0,2022-01-02 03:59:59.999000064,377244.96414,779,76784.0,164104.12977,0
2022-01-02 04:00:00,2.13473,2.14416,2.09384,2.10029,236428.0,2022-01-02 04:59:59.999000064,500512.93356,1186,107532.0,227493.80492,0
2022-01-02 05:00:00,2.10029,2.106,2.09211,2.10282,167925.0,2022-01-02 05:59:59.999000064,352468.89765,997,70894.0,148878.76918,0
2022-01-02 06:00:00,2.10282,2.12123,2.1,2.10597,212108.0,2022-01-02 06:59:59.999000064,447593.54547,1030,101943.0,215123.90318,0
2022-01-02 07:00:00,2.10734,2.11489,2.10597,2.10901,93556.0,2022-01-02 07:59:59.999000064,197385.56408,575,33993.0,71753.44501,0
2022-01-02 08:00:00,2.1098,2.12214,2.106,2.11571,186353.0,2022-01-02 08:59:59.999000064,393865.83181,947,82033.0,173431.59738,0
2022-01-02 09:00:00,2.11571,2.13464,2.11227,2.1197,275910.0,2022-01-02 09:59:59.999000064,585992.04081,1317,162122.0,344426.25285,0
2022-01-02 10:00:00,2.1197,2.12666,2.11201,2.11219,128930.0,2022-01-02 10:59:59.999000064,273206.81552,914,53945.0,114389.47296,0
